num_of_prev_attempts,weight,weighted_score,forumng_click,homepage_click,oucontent_click,resource_click,subpage_click,url_click,dataplus_click,glossary_click,oucollaborate_click,quiz_click,ouelluminate_click,sharedsubpage_click,questionnaire_click,page_click,externalquiz_click,ouwiki_click,dualpane_click,folder_click,repeatactivity_click,htmlactivity_click,code_module,gender,region,highest_education,imd_band,age_band,studied_credits,disability,final_result
1,191.0,39.42408376963351,18.0,110.0,212.0,41.0,92.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,3,1,7,2,2,0,3,0,1
1,75.0,56.0,82.0,86.0,115.0,7.0,88.0,3.0,0.0,0.0,10.0,657.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0,7,2,6,0,1,0,1
0,200.0,49.65,1357.0,918.0,529.0,181.0,691.0,66.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,39.0,127.0,0.0,0.0,0.0,0.0,3,1,8,3,7,0,3,0,1
0,16.0,46.0,30.0,96.0,72.0,0.0,7.0,9.0,0.0,0.0,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4,0,8,1,5,0,3,0,0
2,100.0,82.13,272.0,178.0,14.0,62.0,78.0,10.0,0.0,2.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,2,4,0,2,0,1
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5,1,5,0,3,0,0
0,200.0,66.3125,349.0,324.0,73.0,54.0,164.0,12.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,5.0,86.0,0.0,0.0,0.0,0.0,3,1,6,3,6,0,1,0,1
0,200.0,71.92,138.0,222.0,39.0,39.0,93.0,24.0,0.0,0.0,13.0,571.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,3,7,1,0,0,1
0,0.0,0.0,117.0,74.0,12.0,7.0,30.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1,1,0,4,1,0
0,0.0,0.0,0.0,13.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,5,2,6,0,3,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,12,1,8,0,0,0,0
0,0.0,0.0,1.0,39.0,4.0,32.0,30.0,2.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4,2,2,0,1,1,0
0,12.5,80.0,55.0,54.0,114.0,11.0,49.0,4.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,5,1,5,1,4,0,4,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,1,1,0,1,0,0
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,7,1,4,0,1,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4,1,5,0,3,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,1,3,0,3,0,0
0,100.0,55.08,142.0,89.0,118.0,8.0,16.0,6.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,2,4,0,1,0,1
0,100.0,72.8,1015.0,539.0,1094.0,17.0,139.0,91.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,8,1,1,0,1
0,100.0,64.3,250.0,222.0,2.0,10.0,38.0,48.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,2,9,0,1,0,1
0,100.0,81.25,1843.0,980.0,1381.0,103.0,529.0,34.0,22.0,0.0,19.0,975.0,0.0,0.0,25.0,7.0,0.0,87.0,0.0,0.0,0.0,12.0,5,1,6,2,4,1,2,0,1
2,100.0,85.49,104.0,98.0,32.0,14.0,35.0,27.0,0.0,0.0,3.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,2,0,0,1,0,1
0,0.0,0.0,64.0,25.0,10.0,4.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,2,1,0,1,0,0
0,100.0,68.0,54.0,79.0,262.0,15.0,90.0,4.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,6.0,0.0,0.0,5,0,4,1,7,0,1,0,1
0,75.0,76.0,210.0,270.0,460.0,23.0,200.0,8.0,0.0,0.0,21.0,582.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,6.0,5,0,10,1,5,0,3,1,1
0,25.0,69.0,16.0,26.0,52.0,6.0,37.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5,0,1,2,7,0,3,0,0
0,100.0,71.47,172.0,375.0,7.0,19.0,13.0,81.0,0.0,6.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,1,4,1,1,0,1
0,43.0,69.55813953488372,1.0,50.0,0.0,42.0,10.0,24.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,3,1,0,3,0,0
0,0.0,68.11111111111111,15.0,104.0,194.0,10.0,7.0,0.0,0.0,2.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,11,1,4,0,0,0,0
0,24.0,21.166666666666668,1.0,49.0,12.0,25.0,28.0,2.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0,0,0
0,100.0,87.5,206.0,389.0,1803.0,26.0,357.0,30.0,39.0,2.0,0.0,704.0,0.0,0.0,40.0,22.0,0.0,40.0,8.0,2.0,0.0,0.0,5,0,0,3,2,0,1,0,1
0,100.0,95.75,1004.0,992.0,1822.0,54.0,480.0,71.0,27.0,0.0,6.0,551.0,0.0,0.0,49.0,10.0,0.0,93.0,6.0,4.0,0.0,0.0,5,0,4,2,0,0,2,0,1
0,100.0,81.75,107.0,125.0,94.0,32.0,122.0,7.0,1.0,0.0,0.0,661.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5,0,8,2,9,0,2,0,1
0,125.0,43.848,44.0,102.0,34.0,229.0,112.0,7.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,4,9,1,0,0,1
0,100.0,79.5,460.0,799.0,2359.0,40.0,537.0,51.0,35.0,0.0,7.0,1204.0,0.0,0.0,43.0,29.0,0.0,36.0,20.0,3.0,0.0,0.0,5,0,11,2,0,0,1,0,1
0,100.0,91.28,44.0,79.0,1187.0,12.0,0.0,13.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,4,1,6,1,5,0,0,0,1
0,200.0,60.375,154.0,223.0,414.0,30.0,140.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,0.0,0.0,0.0,0.0,3,0,7,2,3,0,3,0,1
0,100.0,60.5,219.0,164.0,287.0,15.0,179.0,22.0,22.0,0.0,2.0,627.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,5,1,12,2,0,0,1,0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,1,3,0,3,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,9,1,0,0,3,0,0
0,12.5,68.0,97.0,107.0,166.0,11.0,69.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,5,0,9,1,9,0,2,0,0
0,100.0,77.64,52.0,165.0,800.0,9.0,5.0,20.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,4,0,6,2,8,0,1,0,1
0,60.0,80.91666666666667,272.0,439.0,121.0,137.0,664.0,60.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,23.0,99.0,0.0,0.0,0.0,0.0,3,0,8,2,8,0,1,1,0
0,180.0,75.13888888888889,45.0,125.0,163.0,33.0,59.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,0,9,2,6,0,2,1,1
0,82.0,71.1829268292683,687.0,329.0,19.0,124.0,110.0,10.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,1,3,0,1,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,2,0,0,1,0,0
0,200.0,75.5,108.0,161.0,35.0,46.0,80.0,8.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5,2,9,0,3,1,1
0,200.0,90.9875,1943.0,1720.0,219.0,123.0,996.0,83.0,0.0,276.0,49.0,0.0,0.0,0.0,0.0,0.0,48.0,115.0,0.0,0.0,0.0,0.0,3,1,0,3,5,0,1,0,1
0,100.0,63.36,150.0,146.0,354.0,5.0,68.0,43.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,0.0,4,0,0,2,6,0,0,0,0
0,23.0,52.78260869565217,92.0,53.0,0.0,22.0,37.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,3,0,1,0,0
0,0.0,82.5,0.0,40.0,61.0,13.0,14.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,9,1,7,0,0,0,0
0,75.0,71.0,437.0,371.0,450.0,16.0,203.0,16.0,0.0,0.0,15.0,1220.0,0.0,0.0,10.0,3.0,0.0,46.0,0.0,0.0,0.0,4.0,5,0,1,1,0,0,3,0,0
1,0.0,69.28571428571429,30.0,106.0,224.0,20.0,28.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,9,1,2,0,1,0,1
0,0.0,89.875,61.0,64.0,87.0,20.0,13.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,1,6,0,2,0,1
0,100.0,67.8,170.0,474.0,698.0,88.0,106.0,7.0,0.0,1.0,9.0,156.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,1,4,0,1,0,1
0,0.0,0.0,0.0,17.0,103.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5,0,5,2,1,0,1,0,0
0,0.0,50.71428571428572,26.0,183.0,357.0,52.0,32.0,0.0,0.0,10.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,11,2,0,0,0,0,0
0,82.0,56.21951219512195,172.0,77.0,1.0,4.0,4.0,4.0,0.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,4,0,1,0,1
0,100.0,58.2,30.0,99.0,165.0,81.0,19.0,2.0,0.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2,8,0,1,0,1
0,75.0,65.66666666666667,66.0,132.0,658.0,30.0,177.0,7.0,0.0,0.0,1.0,531.0,0.0,0.0,7.0,3.0,0.0,12.0,0.0,0.0,0.0,2.0,5,1,12,3,0,1,3,0,1
0,2.0,56.0,364.0,142.0,74.0,28.0,72.0,1.0,0.0,0.0,7.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10,1,5,0,3,0,0
0,0.0,85.875,24.0,155.0,188.0,56.0,50.0,0.0,0.0,2.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,5,1,2,0,0,1,1
0,0.0,68.66666666666667,296.0,200.0,473.0,55.0,27.0,0.0,0.0,1.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,1,3,0,0,0,1
0,100.0,57.06,382.0,217.0,40.0,38.0,53.0,41.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,3,4,1,1,0,1
0,200.0,91.95,388.0,243.0,123.0,82.0,495.0,71.0,0.0,104.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,150.0,0.0,0.0,0.0,0.0,3,1,8,4,9,1,1,0,1
0,99.0,86.27272727272727,511.0,200.0,54.0,35.0,85.0,19.0,0.0,12.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,2,7,1,3,0,1
0,25.0,51.0,156.0,111.0,227.0,184.0,140.0,11.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,5,0,4,3,0,1,1,0,0
0,200.0,67.4,232.0,307.0,355.0,281.0,413.0,44.0,0.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,3,0,12,1,2,1,3,0,1
1,100.0,72.5,194.0,414.0,569.0,40.0,303.0,22.0,7.0,0.0,7.0,619.0,0.0,0.0,15.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,5,0,8,3,9,1,1,1,1
0,100.0,91.0,2533.0,1747.0,1000.0,12.0,251.0,64.0,7.0,0.0,0.0,730.0,0.0,0.0,21.0,4.0,0.0,12.0,3.0,2.0,0.0,0.0,5,0,9,1,9,0,1,1,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,1,6,0,1,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,2,8,0,2,0,0
0,0.0,83.88888888888889,75.0,192.0,273.0,21.0,11.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,2,2,0,0,1,1
1,187.5,61.21333333333333,32.0,88.0,24.0,52.0,151.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,3,0,4,1,0,1,1,0,1
0,23.0,75.6086956521739,405.0,60.0,3.0,1.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,12,2,9,0,1,0,0
1,81.0,78.8641975308642,633.0,256.0,21.0,32.0,104.0,35.0,0.0,0.0,5.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,2,4,1,3,0,1
0,10.0,58.0,0.0,21.0,52.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,1,1,0,1,0,0
0,5.0,63.0,54.0,28.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,3,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,1,5,0,1,0,0
0,100.0,98.28,397.0,341.0,1357.0,21.0,50.0,48.0,0.0,0.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,351.0,12.0,0.0,0.0,0.0,4,0,2,3,9,0,1,0,1
0,125.0,61.72,176.0,256.0,483.0,270.0,160.0,14.0,0.0,0.0,2.0,414.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,2,1,1,0,1,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,1,5,0,1,0,0
0,100.0,89.88,46.0,111.0,423.0,18.0,22.0,23.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,119.0,4.0,0.0,0.0,0.0,4,0,2,4,0,1,1,0,1
1,11.0,60.0,0.0,57.0,7.0,13.0,17.0,1.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,12,1,6,0,0,0,0
1,5.0,40.0,30.0,38.0,2.0,3.0,14.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,3,0,3,0,0
0,25.0,66.0,1439.0,514.0,1013.0,25.0,226.0,24.0,1.0,0.0,1.0,827.0,0.0,0.0,9.0,10.0,0.0,40.0,1.0,0.0,0.0,0.0,5,0,11,1,7,1,1,0,0
0,100.0,83.5,453.0,259.0,0.0,58.0,94.0,7.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,3,4,0,1,0,1
0,100.0,85.25,104.0,120.0,237.0,17.0,160.0,6.0,3.0,0.0,0.0,543.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5,1,7,2,4,0,1,0,1
0,65.0,68.61538461538461,0.0,18.0,35.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,7,1,1,0,0
0,200.0,91.5,785.0,1217.0,230.0,111.0,209.0,41.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,25.0,106.0,0.0,0.0,0.0,0.0,3,1,9,2,7,0,1,0,1
0,0.0,80.0,50.0,74.0,186.0,15.0,11.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,3,2,0,0,0,0,1
0,100.0,71.39,70.0,73.0,11.0,52.0,49.0,14.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,2,7,0,1,0,1
0,100.0,67.35,34.0,91.0,290.0,13.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,4,0,1,0,1
0,0.0,37.0,10.0,44.0,36.0,30.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,11,0,1,0,0,0,0
0,0.0,80.0,8.0,119.0,122.0,79.0,36.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,6,1,0,1,0
0,100.0,76.51,405.0,233.0,36.0,68.0,101.0,58.0,0.0,1.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6,2,8,1,1,0,1
0,100.0,75.77,827.0,186.0,9.0,3.0,8.0,4.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,2,8,0,1,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,2,3,0,0,0,0
3,200.0,72.9,272.0,125.0,91.0,26.0,46.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,0,9,3,2,0,1,0,1
0,100.0,81.47,1689.0,380.0,33.0,19.0,39.0,54.0,0.0,16.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,2,0,1,1,0,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,10,3,6,0,1,0,0
0,100.0,92.5,171.0,308.0,1110.0,111.0,277.0,36.0,5.0,0.0,4.0,844.0,0.0,0.0,10.0,16.0,0.0,21.0,4.0,1.0,0.0,0.0,5,0,9,2,5,0,1,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,8,1,4,0,2,0,0
2,25.0,57.36,95.0,104.0,0.0,3.0,7.0,13.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,2,1,0,3,0,0
0,75.0,63.66666666666666,88.0,163.0,374.0,21.0,181.0,10.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,5.0,0.0,11.0,1.0,0.0,0.0,0.0,5,0,2,3,0,0,1,0,1
1,180.0,54.69444444444444,104.0,144.0,69.0,36.0,281.0,56.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,3,1,11,1,1,0,1,0,0
0,200.0,74.6425,593.0,762.0,292.0,131.0,405.0,91.0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,1.0,22.0,85.0,0.0,0.0,0.0,0.0,3,1,4,3,0,0,1,0,1
0,43.0,68.83720930232558,76.0,81.0,18.0,2.0,16.0,15.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,4,0,1,0,0
0,100.0,83.97,1539.0,812.0,20.0,50.0,66.0,78.0,0.0,11.0,1.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,1,6,1,1,0,1
1,100.0,72.26,260.0,307.0,37.0,100.0,124.0,17.0,0.0,2.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3,2,1,3,0,1
0,25.0,56.0,26.0,148.0,90.0,37.0,68.0,11.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3,0,6,3,1,0,3,0,0
0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,8,2,0,0,1,0,0
0,25.0,63.24,8.0,27.0,1.0,12.0,19.0,6.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,1,3,1,1,0,0
0,100.0,77.2,20.0,326.0,693.0,16.0,118.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,3,4,1,1,0,1
1,0.0,0.0,44.0,56.0,130.0,7.0,47.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,5,0,10,2,9,0,3,0,0
0,40.0,66.175,0.0,38.0,3.0,10.0,30.0,1.0,0.0,0.0,3.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,3,9,1,0,0,0
0,0.0,0.0,21.0,27.0,39.0,8.0,35.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5,1,5,2,0,0,1,0,0
0,200.0,73.7375,231.0,338.0,87.0,107.0,267.0,59.0,0.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,12.0,89.0,0.0,0.0,0.0,0.0,3,1,7,2,6,0,1,0,1
0,100.0,86.5,278.0,235.0,1752.0,24.0,200.0,15.0,0.0,0.0,4.0,502.0,0.0,0.0,9.0,1.0,0.0,17.0,0.0,0.0,0.0,2.0,5,1,9,2,0,0,3,1,1
0,100.0,90.25,857.0,780.0,2184.0,46.0,533.0,41.0,9.0,0.0,5.0,716.0,0.0,0.0,12.0,8.0,0.0,134.0,0.0,0.0,0.0,8.0,5,0,0,3,9,1,1,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,11,1,3,0,3,0,0
1,25.5,54.23529411764706,28.0,130.0,106.0,53.0,120.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,3,0,3,3,6,0,3,0,0
1,12.5,16.92,30.0,139.0,110.0,28.0,194.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,0,0,3,0,0
0,12.5,52.0,59.0,102.0,124.0,9.0,87.0,7.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,2,1,0,1,1,0
0,125.0,75.888,270.0,434.0,721.0,61.0,147.0,13.0,0.0,0.0,5.0,2577.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,6,1,4,1,1,0,1
1,10.0,62.0,0.0,60.0,34.0,10.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,3,0,7,2,5,0,1,1,0
